material_id,pretty_formula,formation_energy_per_atom,num_elements,elements,crystal_system,space_group_symbol,nsites,composition,num_halogens,num_unique_halogen_types
mp-1111977,Cs2RbAuF6,-2.327837465681035,4,"[Element Au, Element Cs, Element F, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Au1 F6,6.0,1
mp-1112132,Cs2RbBiBr6,-1.706946280681034,4,"[Element Bi, Element Br, Element Cs, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Bi1 Br6,6.0,1
mp-1112129,Cs2RbBiCl6,-1.975469918681034,4,"[Element Bi, Element Cl, Element Cs, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Bi1 Cl6,6.0,1
mp-559695,Cs2RbBiF6,-2.9101303966810352,4,"[Element Bi, Element Cs, Element F, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Bi1 F6,6.0,1
mp-1112161,Cs2RbBiI6,-1.309371944681035,4,"[Element Bi, Element Cs, Element I, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Bi1 I6,6.0,1
mp-1112520,Cs2RbCeCl6,-2.462440544681034,4,"[Element Ce, Element Cl, Element Cs, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ce1 Cl6,6.0,1
mp-1206535,Cs2RbCuF6,-2.554806225681035,4,"[Element Cs, Element Cu, Element F, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Cu1 F6,6.0,1
mp-1112130,Cs2RbDyCl6,-2.500930817847701,4,"[Element Cl, Element Cs, Element Dy, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Dy1 Cl6,6.0,1
mp-1112127,Cs2RbErCl6,-2.504624538681034,4,"[Element Cl, Element Cs, Element Er, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Er1 Cl6,6.0,1
mp-1112519,Cs2RbEuCl6,-2.303289740181035,4,"[Element Cl, Element Cs, Element Eu, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Eu1 Cl6,6.0,1
mp-1112167,Cs2RbFeF6,-2.925841278681035,4,"[Element Cs, Element F, Element Fe, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Fe1 F6,6.0,1
mp-1112518,Cs2RbGaBr6,-1.694576735431034,4,"[Element Br, Element Cs, Element Ga, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ga1 Br6,6.0,1
mp-1112517,Cs2RbGaCl6,-2.000220792431034,4,"[Element Cl, Element Cs, Element Ga, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ga1 Cl6,6.0,1
mp-989618,Cs2RbGaF6,-3.055141840431035,4,"[Element Cs, Element F, Element Ga, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ga1 F6,6.0,1
mp-1112155,Cs2RbGaI6,-1.260102767431034,4,"[Element Cs, Element Ga, Element I, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ga1 I6,6.0,1
mp-1112516,Cs2RbGdCl6,-2.4941379476810353,4,"[Element Cl, Element Cs, Element Gd, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Gd1 Cl6,6.0,1
mp-996941,Cs2RbInBr6,-1.7372945553477002,4,"[Element Br, Element Cs, Element In, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 In1 Br6,6.0,1
mp-1112125,Cs2RbInCl6,-2.026760652347701,4,"[Element Cl, Element Cs, Element In, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 In1 Cl6,6.0,1
mp-989605,Cs2RbInF6,-2.987577245347701,4,"[Element Cs, Element F, Element In, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 In1 F6,6.0,1
mp-1112521,Cs2RbInI6,-1.314679099347701,4,"[Element Cs, Element I, Element In, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 In1 I6,6.0,1
mp-1111965,Cs2RbIrF6,-2.533594465681035,4,"[Element Cs, Element F, Element Ir, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Ir1 F6,6.0,1
mp-1112126,Cs2RbLaCl6,-2.510476549181034,4,"[Element Cl, Element Cs, Element La, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 La1 Cl6,6.0,1
mp-1112515,Cs2RbLuCl6,-2.505049063347701,4,"[Element Cl, Element Cs, Element Lu, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Lu1 Cl6,6.0,1
mp-989519,Cs2RbNF6,-1.8170510231810342,4,"[Element Cs, Element F, Element N, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 N1 F6,6.0,1
mp-1111966,Cs2RbNbF6,-2.990093562681034,4,"[Element Cs, Element F, Element Nb, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Nb1 F6,6.0,1
mp-1112123,Cs2RbNdCl6,-2.477359040431034,4,"[Element Cl, Element Cs, Element Nd, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Nd1 Cl6,6.0,1
mp-989525,Cs2RbPbF6,-2.752321537681034,4,"[Element Cs, Element F, Element Pb, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Pb1 F6,6.0,1
mp-1205550,Cs2RbPdF6,-2.474999849681034,4,"[Element Cs, Element F, Element Pd, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Pd1 F6,6.0,1
mp-1112124,Cs2RbPrCl6,-2.470465367847699,4,"[Element Cl, Element Cs, Element Pr, Element Rb]",Cubic,Fm-3m,10,Cs2 Rb1 Pr1 Cl6,6.0,1
mp-1112166,Cs2RbRuF6,-2.605896715681034,4,"[Element Cs, Element F, Element Rb, Element Ru]",Cubic,Fm-3m,10,Cs2 Rb1 Ru1 F6,6.0,1
mp-1112121,Cs2RbSbBr6,-1.6528725636810342,4,"[Element Br, Element Cs, Element Rb, Element Sb]",Cubic,Fm-3m,10,Cs2 Rb1 Sb1 Br6,6.0,1
mp-1112122,Cs2RbSbCl6,-1.919281520681034,4,"[Element Cl, Element Cs, Element Rb, Element Sb]",Cubic,Fm-3m,10,Cs2 Rb1 Sb1 Cl6,6.0,1
mp-1112513,Cs2RbSbF6,-2.872137725681034,4,"[Element Cs, Element F, Element Rb, Element Sb]",Cubic,Fm-3m,10,Cs2 Rb1 Sb1 F6,6.0,1
mp-1112512,Cs2RbSbI6,-1.2610733296810341,4,"[Element Cs, Element I, Element Rb, Element Sb]",Cubic,Fm-3m,10,Cs2 Rb1 Sb1 I6,6.0,1
mp-1112119,Cs2RbScBr6,-2.106820938181035,4,"[Element Br, Element Cs, Element Rb, Element Sc]",Cubic,Fm-3m,10,Cs2 Rb1 Sc1 Br6,6.0,1
mp-1112120,Cs2RbScCl6,-2.438831018181035,4,"[Element Cl, Element Cs, Element Rb, Element Sc]",Cubic,Fm-3m,10,Cs2 Rb1 Sc1 Cl6,6.0,1
mp-1111963,Cs2RbScF6,-3.554173583181034,4,"[Element Cs, Element F, Element Rb, Element Sc]",Cubic,Fm-3m,10,Cs2 Rb1 Sc1 F6,6.0,1
mp-1112117,Cs2RbScI6,-1.633877158181035,4,"[Element Cs, Element I, Element Rb, Element Sc]",Cubic,Fm-3m,10,Cs2 Rb1 Sc1 I6,6.0,1
mp-1112118,Cs2RbSmCl6,-2.486713688181034,4,"[Element Cl, Element Cs, Element Rb, Element Sm]",Cubic,Fm-3m,10,Cs2 Rb1 Sm1 Cl6,6.0,1
mp-1112511,Cs2RbTaF6,-2.926966403414368,4,"[Element Cs, Element F, Element Rb, Element Ta]",Cubic,Fm-3m,10,Cs2 Rb1 Ta1 F6,6.0,1
mp-1112115,Cs2RbTbCl6,-2.499792286347701,4,"[Element Cl, Element Cs, Element Rb, Element Tb]",Cubic,Fm-3m,10,Cs2 Rb1 Tb1 Cl6,6.0,1
mp-1112116,Cs2RbTlBr6,-1.589017462014368,4,"[Element Br, Element Cs, Element Rb, Element Tl]",Cubic,Fm-3m,10,Cs2 Rb1 Tl1 Br6,6.0,1
mp-1112004,Cs2RbTlCl6,-1.844958549014368,4,"[Element Cl, Element Cs, Element Rb, Element Tl]",Cubic,Fm-3m,10,Cs2 Rb1 Tl1 Cl6,6.0,1
mp-989567,Cs2RbTlF6,-2.702997824014368,4,"[Element Cs, Element F, Element Rb, Element Tl]",Cubic,Fm-3m,10,Cs2 Rb1 Tl1 F6,6.0,1
mp-1112510,Cs2RbTlI6,-1.202185388014368,4,"[Element Cs, Element I, Element Rb, Element Tl]",Cubic,Fm-3m,10,Cs2 Rb1 Tl1 I6,6.0,1
mp-1111479,Cs2RbTmCl6,-2.505352563681035,4,"[Element Cl, Element Cs, Element Rb, Element Tm]",Cubic,Fm-3m,10,Cs2 Rb1 Tm1 Cl6,6.0,1
mp-1112113,Cs2RbYBr6,-2.170296516681034,4,"[Element Br, Element Cs, Element Rb, Element Y]",Cubic,Fm-3m,10,Cs2 Rb1 Y1 Br6,6.0,1
mp-1112114,Cs2RbYCl6,-2.495544132681034,4,"[Element Cl, Element Cs, Element Rb, Element Y]",Cubic,Fm-3m,10,Cs2 Rb1 Y1 Cl6,6.0,1
mp-7886,Cs2RbYF6,-3.557187892681034,4,"[Element Cs, Element F, Element Rb, Element Y]",Cubic,Fm-3m,10,Cs2 Rb1 Y1 F6,6.0,1
mp-1112507,Cs2RbYI6,-1.700814875681035,4,"[Element Cs, Element I, Element Rb, Element Y]",Cubic,Fm-3m,10,Cs2 Rb1 Y1 I6,6.0,1
mp-1112594,Cs2RhAuF6,-2.037752590000005,4,"[Element Au, Element Cs, Element F, Element Rh]",Cubic,Fm-3m,10,Cs2 Rh1 Au1 F6,6.0,1
mp-1113110,Cs2RuAuF6,-1.995628077800003,4,"[Element Au, Element Cs, Element F, Element Ru]",Cubic,Fm-3m,10,Cs2 Ru1 Au1 F6,6.0,1
mp-1113393,Cs2SbAuBr6,-1.314688800931034,4,"[Element Au, Element Br, Element Cs, Element Sb]",Cubic,Fm-3m,10,Cs2 Sb1 Au1 Br6,6.0,1
mp-1112926,Cs2SbAuCl6,-1.5356811929310341,4,"[Element Au, Element Cl, Element Cs, Element Sb]",Cubic,Fm-3m,10,Cs2 Sb1 Au1 Cl6,6.0,1
mp-1113146,Cs2SbAuF6,-2.361835531931034,4,"[Element Au, Element Cs, Element F, Element Sb]",Cubic,Fm-3m,10,Cs2 Sb1 Au1 F6,6.0,1
mp-1112922,Cs2SbAuI6,-0.983709885931034,4,"[Element Au, Element Cs, Element I, Element Sb]",Cubic,Fm-3m,10,Cs2 Sb1 Au1 I6,6.0,1
mp-1113451,Cs2ScAgBr6,-1.834310511597701,4,"[Element Ag, Element Br, Element Cs, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Ag1 Br6,6.0,1
mp-1112622,Cs2ScAgCl6,-2.147683048597701,4,"[Element Ag, Element Cl, Element Cs, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Ag1 Cl6,6.0,1
mp-1113115,Cs2ScAgF6,-3.200004091597701,4,"[Element Ag, Element Cs, Element F, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Ag1 F6,6.0,1
mp-1112938,Cs2ScAgI6,-1.386986988597701,4,"[Element Ag, Element Cs, Element I, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Ag1 I6,6.0,1
mp-1112631,Cs2ScAuBr6,-1.716857844431035,4,"[Element Au, Element Br, Element Cs, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Au1 Br6,6.0,1
mp-1113213,Cs2ScAuCl6,-1.856329277499995,4,"[Element Au, Element Cl, Element Cs, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Au1 Cl6,6.0,1
mp-1112595,Cs2ScAuF6,-2.982187894666674,4,"[Element Au, Element Cs, Element F, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Au1 F6,6.0,1
mp-1112923,Cs2ScAuI6,-1.295620720431034,4,"[Element Au, Element Cs, Element I, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Au1 I6,6.0,1
mp-1113181,Cs2ScCuCl6,-1.945297614749999,4,"[Element Cl, Element Cs, Element Cu, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Cu1 Cl6,6.0,1
mp-1112591,Cs2ScCuF6,-3.116287667041669,4,"[Element Cs, Element Cu, Element F, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Cu1 F6,6.0,1
mp-1112630,Cs2ScHgBr6,-1.769550669681035,4,"[Element Br, Element Cs, Element Hg, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Hg1 Br6,6.0,1
mp-1113294,Cs2ScHgCl6,-2.066120647681035,4,"[Element Cl, Element Cs, Element Hg, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Hg1 Cl6,6.0,1
mp-1113142,Cs2ScHgF6,-3.124770418681035,4,"[Element Cs, Element F, Element Hg, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Hg1 F6,6.0,1
mp-1112899,Cs2ScHgI6,-1.339299918681035,4,"[Element Cs, Element Hg, Element I, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 Hg1 I6,6.0,1
mp-1113520,Cs2ScInBr6,-1.897423124097701,4,"[Element Br, Element Cs, Element In, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 In1 Br6,6.0,1
mp-1113067,Cs2ScInCl6,-2.073196200354171,4,"[Element Cl, Element Cs, Element In, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 In1 Cl6,6.0,1
mp-1113138,Cs2ScInF6,-3.295475260916672,4,"[Element Cs, Element F, Element In, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 In1 F6,6.0,1
mp-1113068,Cs2ScInI6,-1.443627259097701,4,"[Element Cs, Element I, Element In, Element Sc]",Cubic,Fm-3m,10,Cs2 Sc1 In1 I6,6.0,1
mp-1112493,Cs2ScTlBr6,-1.937039557764369,4,"[Element Br, Element Cs, Element Sc, Element Tl]",Cubic,Fm-3m,10,Cs2 Sc1 Tl1 Br6,6.0,1
mp-1112000,Cs2ScTlCl6,-2.255239010764369,4,"[Element Cl, Element Cs, Element Sc, Element Tl]",Cubic,Fm-3m,10,Cs2 Sc1 Tl1 Cl6,6.0,1
mp-1112337,Cs2ScTlF6,-3.352392971764368,4,"[Element Cs, Element F, Element Sc, Element Tl]",Cubic,Fm-3m,10,Cs2 Sc1 Tl1 F6,6.0,1
mp-1112484,Cs2ScTlI6,-1.481135688764369,4,"[Element Cs, Element I, Element Sc, Element Tl]",Cubic,Fm-3m,10,Cs2 Sc1 Tl1 I6,6.0,1
mp-1112920,Cs2SmAuCl6,-2.064388163431034,4,"[Element Au, Element Cl, Element Cs, Element Sm]",Cubic,Fm-3m,10,Cs2 Sm1 Au1 Cl6,6.0,1
mp-1111449,Cs2SmCuCl6,-2.026102832499998,4,"[Element Cl, Element Cs, Element Cu, Element Sm]",Cubic,Fm-3m,10,Cs2 Sm1 Cu1 Cl6,6.0,1
mp-1112334,Cs2TaAgBr6,-1.356169582831035,4,"[Element Ag, Element Br, Element Cs, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Ag1 Br6,6.0,1
mp-1113222,Cs2TaAgCl6,-1.6582391008310342,4,"[Element Ag, Element Cl, Element Cs, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Ag1 Cl6,6.0,1
mp-1114070,Cs2TaAgF6,-2.872888780253322,4,"[Element Ag, Element Cs, Element F, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Ag1 F6,6.0,1
mp-1112935,Cs2TaAgI6,-0.943102258831034,4,"[Element Ag, Element Cs, Element I, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Ag1 I6,6.0,1
mp-1113212,Cs2TaAuF6,-2.931536520543312,4,"[Element Au, Element Cs, Element F, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Au1 F6,6.0,1
mp-1112910,Cs2TaCuBr6,-1.293198004664368,4,"[Element Br, Element Cs, Element Cu, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Cu1 Br6,6.0,1
mp-1113336,Cs2TaCuCl6,-1.598200449664368,4,"[Element Cl, Element Cs, Element Cu, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Cu1 Cl6,6.0,1
mp-1111310,Cs2TaCuF6,-2.786545787586649,4,"[Element Cs, Element Cu, Element F, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Cu1 F6,6.0,1
mp-1112879,Cs2TaCuI6,-0.875837288664367,4,"[Element Cs, Element Cu, Element I, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Cu1 I6,6.0,1
mp-1112610,Cs2TaHgF6,-2.864282693914369,4,"[Element Cs, Element F, Element Hg, Element Ta]",Cubic,Fm-3m,10,Cs2 Ta1 Hg1 F6,6.0,1
mp-1112483,Cs2TaTlF6,-2.674347981733333,4,"[Element Cs, Element F, Element Ta, Element Tl]",Cubic,Fm-3m,10,Cs2 Ta1 Tl1 F6,6.0,1
mp-1112921,Cs2TbAuCl6,-2.074623368597698,4,"[Element Au, Element Cl, Element Cs, Element Tb]",Cubic,Fm-3m,10,Cs2 Tb1 Au1 Cl6,6.0,1
mp-1113207,Cs2TbCuCl6,-2.03379767004167,4,"[Element Cl, Element Cs, Element Cu, Element Tb]",Cubic,Fm-3m,10,Cs2 Tb1 Cu1 Cl6,6.0,1
mp-1113444,Cs2TlAgBr6,-1.351672621431034,4,"[Element Ag, Element Br, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ag1 Br6,6.0,1
mp-1113442,Cs2TlAgCl6,-1.5787584944310251,4,"[Element Ag, Element Cl, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ag1 Cl6,6.0,1
mp-1113150,Cs2TlAgF6,-2.3620012504310353,4,"[Element Ag, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ag1 F6,6.0,1
mp-1112933,Cs2TlAgI6,-1.010044748431035,4,"[Element Ag, Element Cs, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ag1 I6,6.0,1
mp-1112112,Cs2TlAsBr6,-1.421802531014368,4,"[Element As, Element Br, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 As1 Br6,6.0,1
mp-1112502,Cs2TlAsCl6,-1.667370324014368,4,"[Element As, Element Cl, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 As1 Cl6,6.0,1
mp-1112503,Cs2TlAsF6,-2.585479973014368,4,"[Element As, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 As1 F6,6.0,1
mp-1112544,Cs2TlAsI6,-1.059115153014369,4,"[Element As, Element Cs, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 As1 I6,6.0,1
mp-1112500,Cs2TlAuBr6,-1.295307690264369,4,"[Element Au, Element Br, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Au1 Br6,6.0,1
mp-1113536,Cs2TlAuCl6,-1.493798939264369,4,"[Element Au, Element Cl, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Au1 Cl6,6.0,1
mp-1112499,Cs2TlAuF6,-2.092772584333334,4,"[Element Au, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Au1 F6,6.0,1
mp-1113379,Cs2TlAuI6,-0.990864224264368,4,"[Element Au, Element Cs, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Au1 I6,6.0,1
mp-1112498,Cs2TlBiBr6,-1.549795573264369,4,"[Element Bi, Element Br, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Bi1 Br6,6.0,1
mp-1112109,Cs2TlBiCl6,-1.8018478402643692,4,"[Element Bi, Element Cl, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Bi1 Cl6,6.0,1
mp-557664,Cs2TlBiF6,-2.596629716500001,4,"[Element Bi, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Bi1 F6,6.0,1
mp-1112501,Cs2TlBiI6,-1.170902798264369,4,"[Element Bi, Element Cs, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Bi1 I6,6.0,1
mp-1112565,Cs2TlCoF6,-2.50312712826437,4,"[Element Co, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Co1 F6,6.0,1
mp-1112495,Cs2TlCrF6,-2.8909923052643682,4,"[Element Cr, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Cr1 F6,6.0,1
mp-1113558,Cs2TlCuBr6,-1.337138791264368,4,"[Element Br, Element Cs, Element Cu, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Cu1 Br6,6.0,1
mp-1113205,Cs2TlCuCl6,-1.5713470202643691,4,"[Element Cl, Element Cs, Element Cu, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Cu1 Cl6,6.0,1
mp-1112637,Cs2TlCuF6,-2.332421550263185,4,"[Element Cs, Element Cu, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Cu1 F6,6.0,1
mp-504603,Cs2TlFeF6,-2.7245106522643683,4,"[Element Cs, Element F, Element Fe, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Fe1 F6,6.0,1
mp-1112492,Cs2TlGaBr6,-1.536351602014368,4,"[Element Br, Element Cs, Element Ga, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ga1 Br6,6.0,1
mp-1112002,Cs2TlGaCl6,-1.8234810050143682,4,"[Element Cl, Element Cs, Element Ga, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ga1 Cl6,6.0,1
mp-989558,Cs2TlGaF6,-2.851459309014368,4,"[Element Cs, Element F, Element Ga, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ga1 F6,6.0,1
mp-1112110,Cs2TlGaI6,-1.123866864014369,4,"[Element Cs, Element Ga, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ga1 I6,6.0,1
mp-1112900,Cs2TlHgBr6,-1.3793292675143691,4,"[Element Br, Element Cs, Element Hg, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Hg1 Br6,6.0,1
mp-1113292,Cs2TlHgCl6,-1.593100511514369,4,"[Element Cl, Element Cs, Element Hg, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Hg1 Cl6,6.0,1
mp-1113141,Cs2TlHgF6,-2.344871768514369,4,"[Element Cs, Element F, Element Hg, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Hg1 F6,6.0,1
mp-1113282,Cs2TlHgI6,-1.039823000514369,4,"[Element Cs, Element Hg, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Hg1 I6,6.0,1
mp-996944,Cs2TlInBr6,-1.577039565931035,4,"[Element Br, Element Cs, Element In, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 In1 Br6,6.0,1
mp-1112490,Cs2TlInCl6,-1.849192811931035,4,"[Element Cl, Element Cs, Element In, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 In1 Cl6,6.0,1
mp-989537,Cs2TlInF6,-2.787644960931035,4,"[Element Cs, Element F, Element In, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 In1 F6,6.0,1
mp-1112107,Cs2TlInI6,-1.174716372931035,4,"[Element Cs, Element I, Element In, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 In1 I6,6.0,1
mp-560710,Cs2TlMoF6,-2.7601947402643683,4,"[Element Cs, Element F, Element Mo, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Mo1 F6,6.0,1
mp-1112343,Cs2TlPdF6,-2.221543550500001,4,"[Element Cs, Element F, Element Pd, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Pd1 F6,6.0,1
mp-1112340,Cs2TlRhF6,-2.422730792264368,4,"[Element Cs, Element F, Element Rh, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Rh1 F6,6.0,1
mp-1112339,Cs2TlRuF6,-2.4047394292643682,4,"[Element Cs, Element F, Element Ru, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Ru1 F6,6.0,1
mp-1112108,Cs2TlSbBr6,-1.500406737264369,4,"[Element Br, Element Cs, Element Sb, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Sb1 Br6,6.0,1
mp-1112003,Cs2TlSbCl6,-1.750358806264368,4,"[Element Cl, Element Cs, Element Sb, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Sb1 Cl6,6.0,1
mp-1112551,Cs2TlSbF6,-2.678376275264368,4,"[Element Cs, Element F, Element Sb, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Sb1 F6,6.0,1
mp-1112105,Cs2TlSbI6,-1.127291882264368,4,"[Element Cs, Element I, Element Sb, Element Tl]",Cubic,Fm-3m,10,Cs2 Tl1 Sb1 I6,6.0,1
mp-557533,Cs2TlVF6,-2.948574419264369,4,"[Element Cs, Element F, Element Tl, Element V]",Cubic,Fm-3m,10,Cs2 Tl1 V1 F6,6.0,1
mp-1111447,Cs2TmCuCl6,-2.02414600125,4,"[Element Cl, Element Cs, Element Cu, Element Tm]",Cubic,Fm-3m,10,Cs2 Tm1 Cu1 Cl6,6.0,1
mp-1112639,Cs2VAgF6,-2.736490122166665,4,"[Element Ag, Element Cs, Element F, Element V]",Cubic,Fm-3m,10,Cs2 V1 Ag1 F6,6.0,1
mp-1112323,Cs2YAgBr6,-1.9004306030977012,4,"[Element Ag, Element Br, Element Cs, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Ag1 Br6,6.0,1
mp-1112288,Cs2YAgCl6,-2.207876866097701,4,"[Element Ag, Element Cl, Element Cs, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Ag1 Cl6,6.0,1
mp-1110987,Cs2YAgF6,-3.207796222097701,4,"[Element Ag, Element Cs, Element F, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Ag1 F6,6.0,1
mp-1112931,Cs2YAgI6,-1.4560710330977011,4,"[Element Ag, Element Cs, Element I, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Ag1 I6,6.0,1
mp-1112918,Cs2YAuBr6,-1.7802310989310342,4,"[Element Au, Element Br, Element Cs, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Au1 Br6,6.0,1
mp-1112919,Cs2YAuCl6,-1.928428167749996,4,"[Element Au, Element Cl, Element Cs, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Au1 Cl6,6.0,1
mp-1113108,Cs2YAuF6,-2.3129444361666742,4,"[Element Au, Element Cs, Element F, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Au1 F6,6.0,1
mp-1112916,Cs2YAuI6,-1.361819761931035,4,"[Element Au, Element Cs, Element I, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Au1 I6,6.0,1
mp-1111878,Cs2YCuBr6,-1.841111695931034,4,"[Element Br, Element Cs, Element Cu, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Cu1 Br6,6.0,1
mp-1112909,Cs2YCuCl6,-2.022476435000006,4,"[Element Cl, Element Cs, Element Cu, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Cu1 Cl6,6.0,1
mp-1110977,Cs2YCuF6,-3.15294846552083,4,"[Element Cs, Element Cu, Element F, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Cu1 F6,6.0,1
mp-1112877,Cs2YCuI6,-1.390349050931035,4,"[Element Cs, Element Cu, Element I, Element Y]",Cubic,Fm-3m,10,Cs2 Y1 Cu1 I6,6.0,1
