formula,target,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Cs2Na1Pr1F6,-3.53711272330021,9,59,50,23.4,19.76,9,2,93,91,58.7,41.16,93,18.9984032,140.90765,121.9092468,54.369874228,48.7217862232,18.9984032,53.5,1204.0,1150.5,249.905,235.686,53.5,1,17,16,10.8,7.44,17,2,6,4,3.3,1.62,2,57,244,187,119.9,75.48,57,0.79,3.98,3.19,2.752,1.4736,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,115.765,106.0575,35.46933333333,32.159400000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Li1Ce1F6,-3.53543637938067,3,58,55,18.9,15.06,9,1,93,92,58.2,41.76,93,6.941,140.116,133.175,43.19830192,36.291338848,18.9984032,53.5,1071.0,1017.5,247.061,232.2732,53.5,1,17,16,10.8,7.44,17,2,6,4,3.0,1.4,2,57,220,163,111.4,65.28,57,0.82,3.98,3.16,2.762,1.4616,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,1,1,0.1,0.18,0,1,7,6,4.9,2.52,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,9.7075,90.7225,81.015,29.35233333333,26.125600000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Na1Nd1F6,-3.533641513714,9,60,51,19.9,14.86,9,2,93,91,58.7,41.16,93,18.9984032,144.242,125.2435968,45.215778848,35.9060526912,18.9984032,53.5,1294.0,1240.5,261.079,249.0948,53.5,1,17,16,10.8,7.44,17,2,6,4,3.1,1.34,2,57,220,163,114.9,69.48,57,0.82,3.98,3.16,2.759,1.4652,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,4,4,0.4,0.72,0,1,7,6,5.1,2.46,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,10,10,1.0,1.8,0,1,10,9,1.9,1.62,1,9.7075,90.7225,81.015,30.37433333333,25.026400000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Li1Pr1F6,-3.53316322238067,3,59,56,19.0,15.2,9,1,93,92,58.4,41.52,93,6.941,140.90765,133.96665,43.27746692,36.402169848,18.9984032,53.5,1204.0,1150.5,260.361,248.2332,53.5,1,17,16,10.8,7.44,17,2,6,4,3.0,1.4,2,57,220,163,111.3,65.16,57,0.82,3.98,3.16,2.763,1.4604,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,90.7225,81.015,29.19583333333,25.906500000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Cs2Li1Ce1F6,-3.53163704746687,3,58,55,22.5,20.1,9,1,93,92,58.4,41.52,93,6.941,140.116,133.175,52.6858323,49.57388138,18.9984032,53.5,1071.0,1017.5,244.887,229.6644,53.5,1,17,16,10.8,7.44,17,2,6,4,3.2,1.68,2,57,244,187,116.2,71.04,57,0.79,3.98,3.19,2.756,1.4688,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,1,1,0.1,0.18,0,1,7,6,4.9,2.52,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,9.7075,115.765,106.0575,34.36083333333,33.137500000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Cs2Li1Pr1F6,-3.53110229246687,3,59,56,22.6,20.24,9,1,93,92,58.6,41.28,93,6.941,140.90765,133.96665,52.7649973,49.68471238,18.9984032,53.5,1204.0,1150.5,258.187,245.6244,53.5,1,17,16,10.8,7.44,17,2,6,4,3.2,1.68,2,57,244,187,116.1,70.92,57,0.79,3.98,3.19,2.757,1.4676,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,115.765,106.0575,34.20433333333,32.918400000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Na1Ce1F6,-3.519684876214,9,58,49,19.7,14.58,9,2,93,91,58.3,41.64,93,18.9984032,140.116,121.1175968,44.803178848,35.3284126912,18.9984032,53.5,1071.0,1017.5,238.779,222.3348,53.5,1,17,16,10.8,7.44,17,2,6,4,3.1,1.34,2,57,220,163,115.2,69.84,57,0.82,3.98,3.16,2.757,1.4676,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,1,1,0.1,0.18,0,1,7,6,4.9,2.52,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,9.7075,90.7225,81.015,30.61733333333,25.366600000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Na1Pr1F6,-3.517787270214,9,59,50,19.8,14.72,9,2,93,91,58.5,41.4,93,18.9984032,140.90765,121.9092468,44.882343848,35.4392436912,18.9984032,53.5,1204.0,1150.5,252.079,238.2948,53.5,1,17,16,10.8,7.44,17,2,6,4,3.1,1.34,2,57,220,163,115.1,69.72,57,0.82,3.98,3.16,2.758,1.4664,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,90.7225,81.015,30.46083333333,25.147500000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
K2Rb1Sc1F6,-3.510575672564,9,37,28,15.0,7.2,9,3,93,90,57.9,42.12,93,18.9984032,85.4678,66.4693968,32.26107312,15.915203904,18.9984032,53.5,1814.0,1760.5,312.052,310.2624,53.5,1,17,16,10.8,7.44,17,2,5,3,2.9,1.08,2,57,220,163,113.8,68.16,57,0.82,3.98,3.16,2.77,1.452,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,90.7225,81.015,31.74158333334,28.342216666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,15,229,214,97.1,98.52,15
K2Na1Nd1F6,-3.509739145814,9,60,51,16.3,9.82,9,2,93,91,58.5,41.4,93,18.9984032,144.242,125.2435968,35.941878848,22.9225926912,18.9984032,53.5,1294.0,1240.5,265.893,254.8716,53.5,1,17,16,10.8,7.44,17,2,6,4,2.9,1.08,2,57,203,146,111.5,65.4,57,0.82,3.98,3.16,2.759,1.4652,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,4,4,0.4,0.72,0,1,7,6,5.1,2.46,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,10,10,1.0,1.8,0,1,10,9,1.9,1.62,1,9.7075,73.1066666667,63.3991666667,26.85116666667,20.572400000004,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Na2Li1Sc1F6,-3.50736082488067,3,21,18,10.0,2.6,9,1,93,92,57.4,42.72,93,6.941,44.955912,38.014912,21.186686976,5.4750779264,18.9984032,53.5,1814.0,1760.5,333.043,335.4516,53.5,1,17,16,10.8,7.44,17,2,4,2,2.4,0.56,2,57,170,113,97.2,48.24,57,0.93,3.98,3.05,2.808,1.4064,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,29.2433333333,19.5358333333,15.55599999999,7.018199999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,15,229,214,97.1,98.52,15
Cs1Rb2Y1F6,-3.50465029434044,9,55,46,22.2,15.84,9,4,93,89,58.3,41.64,93,18.9984032,132.9054519,113.9070487,50.67373211,38.010394692,18.9984032,53.5,1799.0,1745.5,304.651,301.9934,53.5,1,17,16,10.8,7.44,17,2,6,4,3.3,1.56,2,57,244,187,121.6,77.52,57,0.79,3.98,3.19,2.753,1.4724,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,115.765,106.0575,38.782,36.1728,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Cs1Rb2Sc1F6,-3.5048913365071,9,55,46,20.4,13.68,9,4,93,89,58.2,41.76,93,18.9984032,132.9054519,113.9070487,46.27873831,33.000967394,18.9984032,53.5,1814.0,1760.5,306.151,304.0934,53.5,1,17,16,10.8,7.44,17,2,6,4,3.2,1.44,2,57,244,187,119.6,75.12,57,0.79,3.98,3.19,2.767,1.4556,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,115.765,106.0575,37.769,36.7806,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,15,229,214,97.1,98.52,15
K2Rb1Y1F6,-3.50215656539733,9,39,30,16.8,9.36,9,3,93,90,58.0,42.0,93,18.9984032,88.90585,69.9074468,36.65606692,21.189196464,18.9984032,53.5,1799.0,1745.5,310.552,308.4624,53.5,1,17,16,10.8,7.44,17,2,5,3,3.0,1.2,2,57,220,163,115.8,70.56,57,0.82,3.98,3.16,2.756,1.4688,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,90.7225,81.015,32.75458333334,27.734416666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Cs2K1Ce1F6,-3.49384217310021,9,58,49,24.1,19.14,9,3,93,90,58.6,41.28,93,18.9984032,140.116,121.1175968,55.9015623,47.64444338,18.9984032,53.5,1071.0,1017.5,233.171,215.6052,53.5,1,17,16,10.8,7.44,17,2,6,4,3.4,1.68,2,57,244,187,123.7,80.04,57,0.79,3.98,3.19,2.74,1.488,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,1,1,0.1,0.18,0,1,7,6,4.9,2.52,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,9.7075,115.765,106.0575,40.01216666667,36.920033333338,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
K2Na1Pr1F6,-3.492451471314,9,59,50,16.2,9.68,9,2,93,91,58.3,41.64,93,18.9984032,140.90765,121.9092468,35.608443848,22.4557836912,18.9984032,53.5,1204.0,1150.5,256.893,244.0716,53.5,1,17,16,10.8,7.44,17,2,6,4,2.9,1.08,2,57,203,146,111.7,65.64,57,0.82,3.98,3.16,2.758,1.4664,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,73.1066666667,63.3991666667,26.93766666667,20.676200000004,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
K2Li1Al1F6,-3.48574237698067,3,19,16,10.8,3.72,9,1,93,92,63.8,36.88,93,6.941,39.0983,32.1573,22.61095578,7.469054252,18.9984032,53.5,933.47,879.97,238.122,221.5464,53.5,1,17,16,11.8,6.48,17,2,4,2,2.5,0.7,2,57,203,146,99.7,51.24,57,0.82,3.98,3.16,2.811,1.4028,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,73.1066666667,63.3991666667,23.75316666667,19.741400000012,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
K3Nd1F6,-3.474956138614,9,60,51,17.1,9.72,9,3,93,90,58.6,41.28,93,18.9984032,144.242,125.2435968,37.55273192,22.265194464,18.9984032,53.5,1294.0,1240.5,262.459,250.7508,53.5,1,17,16,10.8,7.44,17,2,6,4,3.0,1.2,2,57,203,146,115.2,69.84,57,0.82,3.98,3.16,2.748,1.4784,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,4,4,0.4,0.72,0,1,7,6,5.1,2.46,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,10,10,1.0,1.8,0,1,10,9,1.9,1.62,1,9.7075,73.1066666667,63.3991666667,31.23750000001,25.836000000012,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
K2Na1Al1F6,-3.469272930814,9,19,10,11.6,3.24,9,2,93,91,63.9,36.74,93,18.9984032,39.0983,20.0998968,24.215832708,6.5061280952,18.9984032,53.5,933.47,879.97,229.84,211.608,53.5,1,17,16,11.8,6.48,17,2,4,2,2.6,0.72,2,57,203,146,103.5,55.8,57,0.82,3.98,3.16,2.806,1.4088,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,73.1066666667,63.3991666667,25.01816666667,20.080433333338,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
Na2Li1Y1F6,-3.466864958714,3,39,36,11.8,5.44,9,1,93,92,57.5,42.6,93,6.941,88.90585,81.96485,25.581680776,12.6648338448,18.9984032,53.5,1799.0,1745.5,331.543,333.6516,53.5,1,17,16,10.8,7.44,17,2,5,3,2.5,0.7,2,57,190,133,99.2,50.64,57,0.93,3.98,3.05,2.794,1.4232,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,32.365,22.6575,16.56899999999,8.233799999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Cs1K2Sc1F6,-3.4655256036071,9,55,46,16.8,9.36,9,3,93,90,58.0,42.0,93,18.9984032,132.9054519,113.9070487,37.00483831,21.607722132,18.9984032,53.5,1814.0,1760.5,310.965,310.833,53.5,1,17,16,10.8,7.44,17,2,6,4,3.0,1.2,2,57,244,187,116.2,71.04,57,0.79,3.98,3.19,2.767,1.4556,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,115.765,106.0575,34.24583333334,31.848166666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,15,229,214,97.1,98.52,15
Cs1K2Y1F6,-3.46080747544044,9,55,46,18.6,11.52,9,3,93,90,58.1,41.88,93,18.9984032,132.9054519,113.9070487,41.39983211,27.802327536,18.9984032,53.5,1799.0,1745.5,309.465,308.733,53.5,1,17,16,10.8,7.44,17,2,6,4,3.1,1.32,2,57,244,187,118.2,73.44,57,0.79,3.98,3.19,2.753,1.4724,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,115.765,106.0575,35.25883333334,31.240366666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
K3Pr1F6,-3.458597193114,9,59,50,17.0,9.6,9,3,93,90,58.4,41.52,93,18.9984032,140.90765,121.9092468,37.21929692,21.865072464,18.9984032,53.5,1204.0,1150.5,253.459,239.9508,53.5,1,17,16,10.8,7.44,17,2,6,4,3.0,1.2,2,57,203,146,115.4,70.08,57,0.82,3.98,3.16,2.747,1.4796,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,0,0,0.0,0.0,0,0,3,3,0.3,0.54,0,1,7,6,5.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,9.7075,73.1066666667,63.3991666667,31.32400000001,25.939800000012,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,97.1,98.52,15
Rb2Na1Al1F6,-3.452261824714,9,37,28,15.2,8.72,9,2,93,91,64.1,36.46,93,18.9984032,85.4678,66.4693968,33.489732708,20.7912269168,18.9984032,53.5,933.47,879.97,225.026,205.8312,53.5,1,17,16,11.8,6.48,17,2,5,3,2.8,0.96,2,57,220,163,106.9,59.88,57,0.82,3.98,3.16,2.806,1.4088,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,90.7225,81.015,28.54133333333,25.012866666662,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
K1Rb2Al1F6,-3.446864825514,9,37,28,16.0,9.0,9,3,93,90,64.2,36.32,93,18.9984032,85.4678,66.4693968,35.10058578,20.946428532,18.9984032,53.5,933.47,879.97,221.592,201.7104,53.5,1,17,16,11.8,6.48,17,2,5,3,2.9,1.08,2,57,220,163,110.6,64.32,57,0.82,3.98,3.16,2.795,1.422,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,90.7225,81.015,32.92766666667,31.153733333338,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
Rb2Li1Al1F6,-3.44230275588067,3,37,34,14.4,9.04,9,1,93,92,64.0,36.6,93,6.941,85.4678,78.5268,31.88485578,21.433177688,18.9984032,53.5,933.47,879.97,233.308,215.7696,53.5,1,17,16,11.8,6.48,17,2,5,3,2.7,0.98,2,57,220,163,103.1,55.32,57,0.82,3.98,3.16,2.811,1.4028,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,90.7225,81.015,27.27633333333,25.378466666668,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
Na3Sc1F6,-3.441268856714,9,21,12,10.8,2.16,9,2,93,91,57.5,42.6,93,18.9984032,44.955912,25.9575088,22.791563904,4.5517928448,18.9984032,53.5,1814.0,1760.5,324.761,325.5132,53.5,1,17,16,10.8,7.44,17,2,4,2,2.5,0.6,2,57,170,113,101.0,52.8,57,0.93,3.98,3.05,2.803,1.4124,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,1,1,0.1,0.18,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,9.7075,29.2433333333,19.5358333333,16.82099999999,8.536199999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,15,229,214,97.1,98.52,15
